criminal_id,name,alias,age,gender,district_id,aadhaar_hash,status,created_at
953,Anthony Mane,,36,Male,20,d8cb8f01a45751d1,acquitted,2025-06-11
954,Aditya Reddy,Dev,60,Male,2,3118a2fe696911e1,convicted,2024-11-23
955,Sathvik Sheth,,22,Male,12,f89e9a545e248a49,absconding,2023-11-29
956,Nisha Kapoor,Shivani,58,Female,15,a5071dacd80235d5,convicted,2024-12-24
957,Netra Barad,,32,Female,28,6f03ab69ad85cfda,arrested,2024-02-14
958,Lakshmi Rana,,48,Female,17,fc20dd0dd765f854,convicted,2023-10-04
959,Aahana Wali,,57,Female,18,f52cdacce537fe90,arrested,2026-03-21
960,Anmol Kapadia,Shivani,31,Male,2,75a682c34539c9cb,convicted,2026-05-01
961,Rushil Agate,Qushi,46,Male,14,34221af7deb27ee7,convicted,2025-07-22
962,Bishakha Mahal,Omaja,35,Female,21,bf92e4c0d2db14c7,arrested,2024-12-12
963,Yamini Mohan,,51,Female,28,1891640682e6b65b,arrested,2025-04-30
964,Yadavi Kala,,35,Female,21,98e1b478104efb57,on_bail,2024-03-07
965,Devika Keer,,53,Female,12,3122d063b476d9e3,arrested,2025-05-04
966,Omya Goel,Sai,29,Female,1,21d339d01f189088,absconding,2026-03-28
967,Upadhriti Buch,,52,Female,15,a8ac23b3085a5b90,absconding,2025-05-24
968,Krisha Srinivasan,Ansh,47,Female,2,37afd4e36405d2bc,acquitted,2024-07-20
969,Eiravati Kuruvilla,Omkaar,55,Female,30,c08feaf7ab5bd807,acquitted,2025-09-20
970,Kabir Sagar,Neel,51,Male,11,d90ac42bfc11df98,convicted,2024-01-24
971,Harsh Gade,Janaki,19,Male,29,67e07c20aa633fe8,convicted,2025-05-04
972,Maanas More,Ekapad,32,Male,21,9468fb904113f718,acquitted,2024-10-27
973,Garima Dara,Aarush,46,Female,16,b1471e82a78ffa2b,convicted,2024-03-04
974,Bachittar Madan,Praneel,34,Male,12,3e0d3a247e06fa5a,arrested,2025-01-10
975,Upkaar Nazareth,,33,Male,27,afee2abc1ff3bcff,acquitted,2025-03-20
976,Yamini Warrior,,51,Female,16,77d91fe1a8dbe14a,acquitted,2023-11-16
977,Yashodhara Das,Vasana,31,Female,5,ec8cacc5f469abc8,acquitted,2024-07-24
978,Benjamin Parekh,George,41,Male,1,f266c4a434b37fc8,arrested,2023-10-06
979,Hema Rama,,46,Female,23,a5d4e79de81a6a49,absconding,2023-09-30
980,Ladli Badami,,20,Female,1,278f82f19b2cb90c,on_bail,2024-03-07
981,Bhavika Gaba,Madhav,53,Female,14,6978556e7e1e90e6,absconding,2025-05-28
982,Gaurika Vig,,26,Female,27,92bfe45995ca489a,acquitted,2025-11-21
983,Wakeeta Panchal,,34,Female,9,94c1081b756217db,acquitted,2026-01-25
984,Panini Ramachandran,,53,Female,31,4036ec43b2c75683,convicted,2025-08-23
985,Damini Vala,,24,Female,25,bc290d74cfeb7d91,acquitted,2024-10-06
986,Hitesh Ganesh,,20,Male,8,e9d2a733b0f82e23,on_bail,2024-11-28
987,Warhi Bhavsar,,51,Female,10,f3ba4eb785534722,convicted,2024-02-09
988,Yachana Shankar,Lila,22,Female,21,648444f8830d6019,acquitted,2023-10-03
989,Raksha Issac,Benjamin,42,Female,9,9f267e17521a558a,on_bail,2024-04-25
990,Varsha Guha,,24,Female,21,8fcf4d44bcd17d51,convicted,2023-11-06
991,Raagini Badal,Kashish,60,Female,12,7be131ac3f1f337a,absconding,2026-04-15
992,Triya Amble,,30,Female,17,89a528de5521db3c,arrested,2025-03-20
993,Vincent Chada,Krish,45,Male,25,691e8ff4ad8394f6,arrested,2023-10-04
994,Dalbir Deshpande,,39,Male,28,85dcae5638bf564f,convicted,2024-11-06
995,Yachana Oak,,32,Female,31,25fb51f2b86d38ec,on_bail,2025-01-08
996,Anamika Nadig,,47,Female,7,537771aaf39cc368,arrested,2025-03-05
997,Nachiket Yadav,,27,Male,16,4046276d3b9df8a5,absconding,2026-01-22
998,Manan Barad,,53,Male,31,0a659c35605a0a57,convicted,2026-02-20
999,Baghyawati Mital,Laksh,48,Female,8,ce6e42d4e258adcb,acquitted,2024-10-01
1000,Sachi Dua,Avni,24,Female,27,e50a2276ab486591,acquitted,2024-06-20
1001,Tripti Borde,,56,Female,24,ae7bc2d5688fd36d,convicted,2024-12-06
1002,Baljiwan Tara,Darika,48,Male,16,36acb92203649288,convicted,2023-09-24
1003,Samar Bajaj,Atharv,52,Male,20,7e41476ec0ba9ff6,acquitted,2024-08-07
1004,Nihal Goyal,,32,Male,2,c6e3c5579b1da15a,convicted,2026-01-23
1005,Ekapad Vohra,,44,Male,9,187818f75e6cba7d,absconding,2025-11-28
1006,Pratyush Comar,,56,Male,25,4a4e4c42c1d331f5,acquitted,2026-04-25
1007,Libni Nath,,33,Female,19,8845cbc8061b9a87,arrested,2023-10-12
1008,Diya Goswami,Simon,29,Female,22,749785bed441964a,arrested,2025-08-09
1009,Jack Bawa,Aradhana,49,Male,19,466bf6071ad829ed,on_bail,2024-11-08
1010,Balveer Mishra,,26,Male,30,4afb97e38fc755d6,on_bail,2024-10-05
1011,Daksha Raval,Banjeet,57,Female,17,27351d9b0952f768,convicted,2023-09-25
1012,Shivansh Chander,,22,Male,19,42e497753e54e7dd,absconding,2025-08-14
1013,Lipika Ben,,25,Female,21,7efd3cae6dd6273b,convicted,2025-10-20
1014,Bakhshi Chandra,Aayush,57,Male,24,79684512b9cec701,arrested,2024-11-25
1015,William Basak,,43,Male,16,a5bb4b38297b3cfa,arrested,2024-07-18
1016,Radha Ravi,,43,Female,30,dd74b10527245c2f,absconding,2026-02-09
1017,Kevin Dutt,,53,Male,21,af33a56e53843151,arrested,2024-06-12
1018,Chaitaly Natt,Om,35,Female,9,8ee2202d2f70ab71,absconding,2024-01-09
1019,Charles Badal,,20,Male,17,fdffa0f44aa074a0,acquitted,2023-11-19
1020,Ikbal Date,,53,Male,14,a8df5f4be53c8f45,acquitted,2024-04-11
1021,Yashoda Khare,,58,Female,12,b8e136efa9b3ab3b,arrested,2025-04-27
1022,Aahana Virk,,50,Female,30,de4a534467f90e2a,on_bail,2024-03-13
1023,Ijaya Tailor,,18,Female,25,9f227c2f5cc63216,on_bail,2024-08-28
1024,Bhanumati Sani,Siddharth,57,Female,25,3db47498c68c4d1c,arrested,2024-12-16
1025,Inaya Wable,,47,Female,30,ad034186c84eea57,on_bail,2025-02-26
1026,Pooja Deshpande,,51,Female,7,954a02f96e691ce4,convicted,2025-03-23
1027,Samesh Mani,,39,Male,3,a20de4791f610ff9,arrested,2024-04-02
1028,Jeet Dash,Osha,23,Male,25,6f3e7559c74ea735,arrested,2024-04-15
1029,Yuvraj Agarwal,,30,Male,14,f38e69bcfc8f6b5c,arrested,2025-04-06
1030,Tanmayi Halder,Zehaan,51,Female,16,f0db239367583e30,absconding,2024-09-07
1031,Hiral Dar,,53,Female,31,9c6b1b572b3cfd8b,acquitted,2026-03-15
1032,Dominic Baria,,36,Male,12,84114299997affdc,arrested,2024-02-20
1033,Kritika Batra,,57,Female,22,423f35d6d39eb666,acquitted,2026-01-24
1034,Rudra Deol,,48,Male,31,6e3d79a4c4602f4b,acquitted,2025-03-03
1035,Manya Chowdhury,Aarnav,51,Female,9,26608730f6b52872,arrested,2024-10-15
1036,Dayamai Atwal,,28,Female,15,5633fd06ce50f564,absconding,2024-02-27
1037,Damyanti Om,,50,Female,30,21b57aae28095a5a,convicted,2026-04-17
1038,Udant Dhawan,,21,Male,31,5cd64dab34b3f311,convicted,2025-12-05
1039,Diya Pillay,,41,Female,23,8feb026b19016101,arrested,2023-11-01
1040,Samesh Radhakrishnan,Zilmil,26,Male,11,0404dc5d9bf9aee6,arrested,2025-05-19
1041,Vamakshi Jaggi,,36,Female,6,d5b76449ee7d9028,arrested,2025-01-28
1042,Ishanvi Ramachandran,Ira,57,Female,11,ddc8c43721b3a0d1,arrested,2024-05-05
1043,Jairaj Suri,,40,Male,13,c138ddcf8fcf834e,on_bail,2025-05-05
1044,Mahika Sarkar,Chandran,58,Female,9,f015bbd673abfa02,convicted,2024-03-05
1045,Aadhya Sant,,30,Female,10,4d90086eafd425b4,convicted,2026-03-27
1046,Gauri Bhat,,21,Female,28,c68641535a7d7a10,acquitted,2023-10-31
1047,Vasudha Viswanathan,Bimala,41,Female,24,c0699ef5caebf9ef,convicted,2024-03-11
1048,Triveni Choudhry,,50,Female,17,68648411811296b9,acquitted,2024-05-02
1049,Ekavir Mander,Ati,46,Male,26,a4b1306dd7f6f6ec,acquitted,2025-08-27
1050,Tanay Atwal,,24,Male,20,fe2dc10810082561,convicted,2024-07-22
1051,Bachittar Sha,Ijaya,53,Male,11,1e081fb0d9748db9,on_bail,2023-12-23
1052,Jasmit Sengupta,Sai,22,Female,7,5a0e5d4cf009e83c,convicted,2024-01-04
1053,William Ramakrishnan,,49,Male,16,e542e53e47ca7233,on_bail,2023-10-20
1054,Faris Srinivasan,,55,Male,29,cb1f7ea94a63c376,absconding,2024-11-20
1055,Urvashi Deol,,56,Female,2,659ee88d84775db7,arrested,2025-01-23
1056,Kamya Sunder,,59,Female,21,114ea3db8259a1cc,convicted,2026-03-07
1057,Januja Upadhyay,,40,Female,28,6515a7ff912a1ece,convicted,2024-01-18
1058,Christopher Loyal,Kamala,18,Male,3,f01141127f55cb9e,absconding,2024-01-18
1059,Chandran Magar,,49,Male,13,aa9f70be3af28395,absconding,2024-02-28
1060,Tamanna Bahri,,59,Female,20,6e6d620d6e62e60f,on_bail,2023-11-10
1061,Damyanti Khurana,,55,Female,11,a2d4d7e0d165f2c0,absconding,2024-02-06
1062,Jonathan Konda,,46,Male,9,b7b952d10ceb47de,absconding,2023-11-17
1063,Yadavi Wadhwa,Aarush,22,Female,15,ee54e24d28a7361f,on_bail,2025-03-08
1064,Advaith Narang,,21,Male,21,3fcae07daa98f53b,arrested,2024-02-26
1065,Panini Agarwal,Vasana,29,Female,16,8e703a17fb4c71de,arrested,2025-01-18
1066,Girik Chopra,,59,Male,29,8bd4ab670798a9d5,convicted,2025-12-25
1067,Simon Krishnamurthy,,35,Male,13,672e3ee07ca87ecd,convicted,2026-05-11
1068,Harish Ratti,Ishanvi,43,Male,30,a349b27b973f31af,absconding,2024-04-10
1069,Sachi Sodhi,Rohan,28,Female,9,41fbc1fd5bfe041b,acquitted,2026-01-04
1070,Omaja Bath,,28,Female,28,7e55666d8baa7127,arrested,2025-04-13
1071,Pranav Sinha,,24,Male,5,54267877a2f98658,arrested,2025-07-23
1072,Ojas Tailor,Vedant,34,Male,26,0119108c0267124c,acquitted,2024-01-28
1073,Adweta Bose,,19,Female,30,7e5185510593be79,arrested,2024-05-24
1074,Ekantika Kashyap,Nirja,50,Female,15,cdce141c44a97b0e,absconding,2026-02-21
1075,Harsh Sibal,,55,Male,25,736cce8cbee50963,convicted,2024-06-10
1076,Bina Chauhan,,55,Female,22,ed25856a322baf08,absconding,2025-10-31
1077,Ekanta Kant,Tanish,29,Female,9,0fd17b33c75cdd55,convicted,2025-09-02
1078,Reva Chatterjee,Balhaar,36,Female,7,607e8e7e01f2237e,convicted,2024-11-24
1079,Abdul Rege,,57,Male,17,fbdccd18474529cc,absconding,2024-08-31
1080,Meera Sengupta,,31,Female,1,13d7bb718e809cce,arrested,2024-10-11
1081,Chakradhar Oak,Warjas,27,Male,4,935371428d862d08,arrested,2024-03-26
1082,Chakradhar Krishna,,28,Male,17,c11033da9b0ffea1,arrested,2024-08-20
1083,Anthony Soni,Aradhana,47,Male,1,7ea1bf12c17861b9,on_bail,2025-07-06
1084,Aarush Suri,Tarak,51,Male,13,cb4f7878d347a51a,convicted,2026-03-26
1085,Oni Chaudhry,Gaurang,36,Female,3,fedd40033f2d9917,on_bail,2026-04-18
1086,Maya Acharya,Prisha,49,Female,16,386d98208359916a,on_bail,2025-05-20
1087,Pranav Sethi,,25,Male,26,538ad90ea446af06,arrested,2025-03-10
1088,Agastya Chatterjee,Ansh,20,Male,14,523ac866082fd084,arrested,2024-05-03
1089,Inaya Gera,,25,Female,15,a364599b9e26edf6,on_bail,2024-06-24
1090,Jackson Bath,,48,Male,16,b7910d464e64d522,absconding,2025-01-17
1091,Indira Kadakia,,44,Female,17,4a94715174c3332c,convicted,2024-04-07
1092,Ekaja Merchant,Triveni,42,Female,30,ffb1fe01c44ae70b,absconding,2026-05-15
1093,Varenya Kara,Krish,38,Female,12,2ac62d042b4155ee,on_bail,2025-05-30
1094,Dhriti Jayaraman,Jeevika,26,Female,12,738415f2d1c183d8,convicted,2023-12-15
1095,Upma Dube,,31,Female,4,c7617e5eb8edfd2a,convicted,2025-10-15
1096,Fariq Som,Kritika,54,Male,17,cf4ee9982dfd66ce,on_bail,2025-10-22
1097,Harinakshi Prasad,,37,Female,6,89f6d844cf6562cb,on_bail,2024-10-09
1098,Zinal Gill,Osha,25,Female,20,2efe68eb4d1038ad,arrested,2023-10-19
1099,Brijesh Dugar,,55,Male,27,07eb731dace28761,on_bail,2023-09-30
1100,Balhaar Dube,,58,Male,21,0afc2bf43a7091e3,arrested,2025-03-15
1101,Chatura Saran,Veer,20,Male,13,b01dfe46bed7ff17,absconding,2024-09-29
1102,Kiaan Venkatesh,Forum,40,Male,12,a1a74b6ff904ae00,acquitted,2025-04-28
1103,Farhan Walia,Tanveer,21,Male,9,44ea0cd2b4dcdd73,arrested,2024-09-07
1104,Unnati Gera,Sai,50,Female,21,cce14b9d9371e12d,acquitted,2025-05-17
1105,Nakul Lad,,56,Male,8,f177d46ed34437da,convicted,2026-04-23
1106,Aishani Hayre,Nidra,20,Female,16,01995d034de8978d,absconding,2025-10-17
1107,Riya Wason,,54,Female,8,f53a82c44fe56092,convicted,2024-01-13
1108,Chandani D’Alia,,26,Female,6,97543b3f1db53d32,convicted,2024-01-10
1109,Avi Karpe,Isaiah,42,Male,31,a82d249119750e57,acquitted,2026-01-06
1110,Siya Deshmukh,,18,Female,29,5c2dc01c674660e1,on_bail,2024-05-08
1111,Gautam Yohannan,,19,Male,21,27d6e1fc452502cc,on_bail,2024-07-01
1112,Edhitha Khosla,Chandresh,56,Female,10,b2785b7039331d98,on_bail,2026-04-19
1113,Kavya Yohannan,,38,Female,31,133120b93dfddd01,absconding,2025-06-08
1114,Pallavi Vohra,Girik,44,Female,10,0bc395ba1de7fd15,absconding,2025-09-09
1115,Leena Natarajan,,28,Female,21,8f5c2975fc087187,convicted,2026-05-05
1116,Hemal Basu,,60,Female,26,7cce8985c73a9097,on_bail,2026-04-05
1117,Yatan Jha,Logan,56,Male,28,b8f5bf31e622e4a0,absconding,2025-01-03
1118,Chaitanya Vasa,Manbir,57,Male,2,f7cccf997f6754c5,on_bail,2025-09-07
1119,Bimala Sami,,24,Female,7,fb929e0dbd43cf64,convicted,2025-01-06
1120,Oeshi Sharma,,57,Female,23,dca441b702e85702,acquitted,2024-11-24
1121,Manya Nazareth,,46,Female,12,3980f3970e549031,on_bail,2024-07-12
1122,Amol Apte,,25,Male,15,5ef078bf14fc50bb,on_bail,2024-04-20
1123,Amaira Balasubramanian,,22,Female,10,7d5be5c785cca491,convicted,2025-07-13
1124,Neel Gala,Finn,59,Male,3,46105125eb530f47,acquitted,2024-11-20
1125,Girish Srivastava,,33,Male,23,4c7e5f212e2e1a1c,convicted,2024-01-02
1126,Urvashi Yohannan,Kamya,20,Female,26,6a837eebaa8ef5bd,acquitted,2025-02-03
1127,Amara Doctor,Ira,53,Female,23,c67a0a960685ee9d,acquitted,2025-03-16
1128,Ranveer Contractor,Yamini,49,Male,29,6a7a02bb878019b8,on_bail,2024-12-30
1129,Madhav Lal,,52,Male,3,2c70aee876c69c96,acquitted,2025-01-30
1130,Brijesh Divan,Vansha,30,Male,13,a495636c2429bacd,absconding,2024-06-11
1131,Xalak Vig,,40,Female,5,58239a48a8c84e39,convicted,2024-01-18
1132,Forum Gill,Bhavya,24,Female,6,a9860cb733bd4ce8,convicted,2025-06-25
1133,Nirja Raghavan,,30,Female,17,21afd9aa2cb2d214,absconding,2026-04-08
1134,Anmol Tripathi,Radhika,28,Male,5,74119543368c654e,absconding,2025-03-24
1135,Amara Basu,,19,Female,29,52dacbe13d692ebb,convicted,2024-07-18
1136,Aadhya Lal,,57,Female,17,1fa025ef3b840c3d,acquitted,2025-09-11
1137,Saanvi Pai,Harita,55,Female,2,9f21e433d0e5410c,on_bail,2024-05-15
1138,Pratyush Varty,Anvi,19,Male,16,43e11d68d778f60c,arrested,2023-12-20
1139,Samaksh Purohit,,30,Male,4,5859f04619351bbb,acquitted,2024-06-11
1140,Jacob Sachar,,37,Male,13,e06066c883531d39,acquitted,2023-12-04
1141,Krish Vaidya,Vedant,53,Male,31,655bc9838ffaa12c,absconding,2025-09-21
1142,Qasim Bawa,,58,Male,30,5a8055245575eeab,arrested,2025-11-23
1143,Nilima Garde,,51,Female,24,f32384e7a00d6f60,absconding,2024-05-29
1144,Anvi Baral,,55,Female,18,73a1b45224c483d0,arrested,2025-05-27
1145,Avni Ray,,45,Female,2,1fd7f6e1af8bc2da,arrested,2025-03-16
1146,Jai Roy,,19,Male,8,a8ca071bbde0e485,on_bail,2024-06-07
1147,Peter Badal,,38,Male,2,40836c540bc8fca3,arrested,2025-03-06
1148,Dev Bhattacharyya,,58,Male,9,bd7d8d0f55377892,absconding,2024-11-09
1149,Krish Batta,Jason,33,Male,13,b477fe7ea69dd83f,absconding,2025-01-09
1150,Jonathan Wadhwa,,53,Male,24,9fcf8b40d7663e1b,absconding,2023-10-02
1151,Aarnav Lal,Aarna,28,Male,30,4923ac65aec7faae,absconding,2025-12-27
1152,Vritti Tara,Yuvraj,44,Female,16,05b66b58909e2a1e,on_bail,2023-09-22
1153,Ranbir Guha,Devansh,24,Male,14,591a47178cdd2fa6,absconding,2026-02-25
1154,Krish Kibe,,58,Male,13,fdab9fc1a87c7ec7,on_bail,2025-06-09
1155,Bachittar Dhaliwal,Mugdha,21,Male,20,85a0d528f0319c03,on_bail,2024-05-25
1156,Frederick Vig,,54,Male,23,d5a63f0fcb503588,absconding,2026-03-08
1157,Tanvi Mishra,,50,Female,25,ff60dc1f113e7a5e,absconding,2024-12-09
1158,Aishani Kibe,Oni,23,Female,13,b9ca31e6b4fff539,absconding,2024-01-09
1159,Raksha Wadhwa,,37,Female,21,74f99ed68abd6b93,absconding,2025-11-27
1160,Hredhaan Chawla,Dayita,39,Male,10,a4d0817e92a805d9,absconding,2024-01-07
1161,Benjamin Shere,,28,Male,18,24239d3e83877313,acquitted,2025-02-03
1162,Saumya Manne,,51,Female,19,414a765c2dfeec3a,arrested,2025-04-06
1163,Gaurangi Pant,Kashvi,30,Female,7,5f824de995ff9b92,acquitted,2026-03-20
1164,Anvi Grover,,18,Female,23,4964d05b1b8fe8e4,convicted,2024-08-22
1165,Ishwar Pillay,,33,Male,30,870f0597f1f35ea4,convicted,2023-10-25
1166,Girik Memon,Rehaan,20,Male,31,451ad36a843dd3ab,on_bail,2025-05-02
1167,Brijesh Singhal,,34,Male,3,53ccdb561a0765c3,convicted,2024-05-24
1168,Mitesh Sabharwal,Ati,38,Male,15,fb4c343577da6942,convicted,2026-03-11
1169,Zayyan Bajaj,,53,Male,5,c9e055d716930d11,arrested,2024-02-23
1170,Darika Pillay,,33,Female,17,85f2b6f6051a31e0,on_bail,2023-10-05
1171,Zashil Venkataraman,Pranav,47,Male,9,885b96073614aafc,on_bail,2023-12-01
1172,Noah Desai,Udyati,29,Male,21,3872af2d6bcb331f,on_bail,2023-10-13
1173,Panini Barad,Bimala,57,Female,6,9c850c991b9125ff,absconding,2025-05-18
1174,Madhav Khare,Samarth,30,Male,8,d449b71571660c32,on_bail,2025-01-13
1175,Ishita Pant,,54,Female,4,1576d700fed3e675,absconding,2023-11-12
1176,Zansi Kurian,,40,Female,20,1b8e87c8c70c2cd8,convicted,2025-10-31
1177,Divya Rana,Tristan,35,Female,27,712dc0e4aa926935,absconding,2024-08-08
1178,Dalaja Chana,,39,Female,29,c5f5d78e2d911289,acquitted,2024-10-27
1179,Utkarsh Vora,,41,Male,16,4ec81e786161da7e,on_bail,2025-02-08
1180,Diya Bava,,19,Female,23,44dedfcd535f1c42,convicted,2024-01-03
1181,Kavya Chand,,45,Female,24,77c7aa25ba7ee553,convicted,2023-10-27
1182,Yatin Kalita,Krish,47,Male,11,bca648736c9a2bbf,absconding,2026-03-17
1183,Ojasvi Kara,,20,Female,26,51c65d79e3de1781,on_bail,2025-11-20
1184,Samar Banerjee,,48,Male,22,d784d56b85a4d588,arrested,2023-10-15
1185,Chakrika Tiwari,,42,Female,19,f48cea39ee3efaba,acquitted,2025-12-19
1186,Nihal Ramachandran,,47,Male,30,eb2a1edef34ac7c5,acquitted,2026-04-24
1187,Vihaan Tella,Niharika,59,Male,24,812a1f6c53395b14,acquitted,2025-04-17
1188,Abdul Goyal,Sathvik,45,Male,10,e846f8c200b7b117,acquitted,2026-05-15
1189,Alexander Chhabra,Gaurika,38,Male,27,2a9d043680396ef0,arrested,2025-08-22
1190,Dayita Datta,,21,Female,19,02f679392a4e8f45,convicted,2025-07-15
1191,Jason Purohit,,37,Male,1,c01b1943d142d51f,arrested,2024-03-25
1192,Vrishti Tank,,56,Female,30,19f19465c41a6a82,arrested,2025-04-01
1193,Meghana Dar,,31,Female,14,2f69af601828877b,acquitted,2023-11-12
1194,Aadhya Kala,,51,Female,14,4f98f90f4755c7f0,absconding,2024-05-14
1195,Qarin Pal,,32,Male,2,74189a900d3ca531,arrested,2025-08-02
1196,Barkha Bose,Deepa,38,Female,18,7f187bb21e72d61d,on_bail,2023-11-04
1197,David Vora,,57,Male,28,e17b83a701d6e676,arrested,2025-01-27
1198,Darika Zacharia,,47,Female,17,12538ccfe9034258,absconding,2025-11-02
1199,Jeevika Kashyap,,56,Female,28,48dc3ccfff2bdd68,convicted,2026-01-15
1200,Zilmil Sood,,23,Female,8,ca0a9f3f7e515bfe,arrested,2026-01-29
